994,2664.0
355,1149.0
1349,3176.0
710,1796.0
71,298.0
1065,2764.0
426,1208.0
1420,3288.0
781,2130.0
142,494.0
1136,2855.0
497,1426.0
852,2203.0
213,983.0
1207,2948.0
568,1489.0
923,2487.0
284,1036.0
1278,3061.0
639,1691.0
