64,4499.0
133,8473.0
72,4844.0
200,10737.0
11,730.0
12,978.0
13,1261.0
14,1601.0
142,9251.0
15,1901.0
16,2202.0
400,21943.0
17,2422.0
81,5232.0
18,2677.0
19,2902.0
21,3124.0
600,57891.0
90,5643.0
29,3339.0
98,6101.0
38,3608.0
107,6609.0
300,14442.0
46,3890.0
116,7171.0
500,35339.0
55,4178.0
124,7790.0
